Id,Sales
1,4114.49948662515
24825,4515.18296631063
5993,3563.77385479459
37665,4915.25018356277
18833,3622.15613077648
12841,5129.308466526
19689,3376.65854808043
857,4361.11586670016
15409,4925.14348594031
38521,5629.43231219713
13697,5263.66247909765
7705,3699.05012716634
39377,5004.31303257546
20545,3680.57456264488
1713,4639.96453650295
16265,4386.36939492449
33385,4371.8703198527
27393,4764.04759823957
2569,5155.43297592495
40233,4789.40844162919
21401,4313.9359546898
35953,4444.35199641071
34241,4193.36577386217
3425,4504.26080399648
22257,3899.77834893505
9417,3809.45688888052
30817,3659.0205354941
10273,4299.50399542535
35097,4431.43210412511
23113,4226.45610549973
4281,4194.21387208247
14553,5759.94812731773
8561,4085.71376119452
29961,3526.70119462818
25681,4826.38155611968
5137,3692.88015236918
23969,4399.05302930387
36809,4713.73698090395
17977,3597.04740999276
26537,5290.08763680748
11985,4712.91872102892
6849,3718.2922769287
17121,4054.25101832113
29105,3927.44171297806
32529,4129.33460513881
11129,4528.15692515339
31673,3633.79846204723
28249,4240.01597380636
23970,7519.81165659401
1714,8915.18119147049
24826,8081.73928516535
18834,5463.26905523464
38522,9770.06278043673
5994,5686.74720353445
35954,7479.66764182304
2,7274.73854990239
39378,4367.90200154371
4282,3867.92763511867
29106,5921.47719857661
8562,5898.48329253922
9418,3279.44576547548
25682,8690.8893134591
19690,5331.88112155483
34242,4024.31246785027
16266,4380.55314056708
22258,3608.54709659403
26538,9887.71148773784
20546,4960.48066105406
10274,4076.65069249893
30818,5804.43416339157
37666,8153.81532117431
33386,4062.0009265092
14554,11810.6041575014
858,7973.52875311139
21402,3873.29617569987
2570,9705.65282571936
11130,7343.88991918266
5138,5701.99893351796
40234,4432.56933899179
32530,5980.10485400458
36810,7973.6048045066
11986,7673.74352554006
15410,4463.05314149594
35098,7293.67105638338
29962,5395.91165561998
23114,7079.09557904958
17978,5513.30476175382
31674,5863.33473658291
28250,3766.7629306551
6850,5851.81399183378
13698,8709.74286572533
27394,4063.6519179796
7706,5934.06325582896
17122,6393.16818014287
12842,8266.7269776196
3426,3891.41344834665
4283,6190.68630900524
23971,10666.8222241926
24827,10873.0253903863
1715,11144.8539057466
8563,9138.48594729573
5995,7979.32594794857
29107,10280.8190814855
38523,15039.6694422297
34243,7454.88205392501
22259,6588.93471857687
35955,10684.9976159668
3,8920.94817988736
20547,9153.73438409656
39379,5229.11292444803
16267,7734.2249782256
26539,14511.0979608807
23115,10712.3443248282
18835,8921.23747809384
25683,12259.7436889171
37667,12101.3565860784
859,9321.57296894746
17123,10276.5251663808
5139,8345.89561536406
19691,8835.95446228019
9419,3770.13487778758
7707,8865.15358337439
11987,9423.34506994031
10275,6133.04153300308
35099,11136.0773839239
33387,5137.76992446694
14555,15729.5899961655
21403,4908.13350569966
2571,12710.4961251914
11131,9694.74497326278
29963,8539.22545624135
15411,5377.09146695419
28251,6634.77656041176
32531,10588.2268684122
13699,12481.1452184215
36811,10933.1415353598
30819,9320.16834442719
40235,7678.25348089091
6851,8118.26641967399
12843,10678.5690537254
27395,4981.46714541313
17979,9141.93817196289
3427,4127.58212468455
31675,9880.56566834481
860,6992.03348380529
24828,6737.44309717946
5996,5744.20171054911
4284,3404.73124089238
26540,8956.69630373484
23972,7169.10126164888
1716,8011.49988725834
28252,3240.94605225269
4,7205.33787986587
23116,6121.94266814435
37668,7309.13138033639
16268,3750.00560170014
35956,7098.83243319176
11132,6339.0111800976
19692,4730.20423081479
5140,5231.83199528929
22260,3101.3379081119
32532,5681.32011168884
11988,7511.20252951893
30820,5096.06836042092
39380,3863.05292935004
10276,3330.62546474707
33388,3683.13850189198
14556,10061.0866859135
40236,3525.27166618923
25684,7437.04189781157
6852,5306.91744086821
17124,5379.24605646388
34244,3334.78076623006
15412,4502.61552525858
3428,3775.91877893172
20548,4863.25035073466
9420,3197.80264424125
17980,5405.81821781664
21404,3786.57755419975
35100,6268.75827429117
7708,5459.5287424141
8564,5893.86038013113
29108,5222.64273386965
2572,9544.28072975389
29964,5252.97407559462
36812,6760.23057248001
38524,9151.43851500971
27396,3925.12334233633
13700,8575.90580661591
31676,5246.68455453825
12844,7773.48817480454
18836,4937.32618106593
16269,6915.44811423654
23973,7860.98401967305
4285,6247.2279646902
11989,7751.09214776319
11133,7542.41711980089
861,7542.51064190177
23117,7518.21238036243
1717,8379.14783183189
5997,6034.34361625585
5,7207.4755441563
17125,7129.96551119701
34245,6489.07549299756
22261,6082.9325253219
21405,4275.10523337756
26541,11392.131502933
