Id,Sales
1,4710.49175267216
24825,4885.96429679111
5993,4074.31422295354
37665,5160.72206116692
18833,3937.19082391341
12841,5185.57190908579
19689,3985.84040699688
857,4885.07886826886
15409,3719.16848752303
38521,5706.06860999378
13697,5706.12847984012
7705,4202.9287997057
39377,3758.97012277993
20545,4233.21849736029
1713,5216.01635896373
16265,4589.34836596699
33385,3548.3153408478
27393,3641.84249742194
2569,5481.84698787605
40233,4747.69804153989
21401,3741.2444624099
35953,4945.55119624964
34241,4403.44446283519
3425,3706.01162276158
22257,4238.39846313778
9417,3519.15982705124
30817,4017.70741531915
10273,4485.85341510858
35097,4986.63962465766
23113,4709.67854846938
4281,4386.05559703377
14553,6009.48405997749
8561,4422.22660589025
29961,4062.28767031981
25681,5118.55593480154
5137,4251.90740692759
23969,4777.22609128026
36809,4993.35568207864
17977,3912.81662295359
26537,5556.62289170787
11985,4893.8143381369
6849,4132.18347986929
17121,4267.91766812556
29105,4243.81955354761
32529,4379.21620067554
11129,4813.72864777072
31673,4131.58438323109
28249,4557.78909040781
23970,7138.96159881509
1714,8810.32971616787
24826,7581.78413757632
18834,5461.33606684944
38522,9577.58317057219
5994,5989.15257176993
35954,7587.82485033127
2,7384.31240720113
39378,3464.59802760363
4282,3762.1341173538
29106,6330.87807358295
8562,6529.23237445573
9418,2966.61511016814
25682,8039.67699765807
19690,5624.01699300585
34242,4061.47399065181
16266,3816.52781078261
22258,3574.90118707572
26538,9826.63023926815
20546,5791.74180574487
10274,4061.06333803526
30818,6229.2286470102
37666,7914.05915189391
33386,3050.94623148496
14554,11281.1752438669
858,7801.02173560455
21402,2939.59922078489
2570,10173.9395302664
11130,8133.79074342256
5138,6176.48373885983
40234,4513.35287594026
32530,6091.08992592258
36810,7804.40793764899
11986,7873.30500608711
15410,3158.86555415222
35098,7852.46367290005
29962,6024.69318775178
23114,7379.75687354332
17978,5340.12653674981
31674,5933.37842113823
28250,3773.32626478974
6850,6134.62120339441
13698,8832.14601859385
27394,2776.23376529921
7706,6158.34163850771
17122,6254.03659215857
12842,8332.21526016183
3426,3052.4717474964
4283,5978.39959334368
23971,9516.91972113098
24827,9287.76087334092
1715,10388.4348918384
8563,8695.58228501566
5995,7900.67209589565
29107,9316.9242930928
38523,13533.3629874061
34243,6923.51317236203
22259,6386.1106471754
35955,10369.2407658857
3,9154.8257785294
20547,8445.10773289577
39379,4185.52499603913
16267,7293.30235845838
26539,13568.1672203516
23115,9272.68717240113
18835,8227.59340982104
25683,10834.3199668956
