Id,Sales
1,4473.99062951289
24825,4760.92214288547
5993,3746.64450501841
37665,5429.43931238894
18833,3892.88742896959
12841,5404.59114728582
19689,3900.82755035218
857,4609.53880270446
15409,3985.87842865118
38521,6299.92188678619
13697,5526.36214680201
7705,3870.16423768461
39377,3973.69208193893
20545,4417.14223925785
1713,4927.75153085391
16265,4343.11932862514
33385,3873.06710383326
27393,3783.28112812276
2569,5724.23247945922
40233,4456.49328216954
21401,3913.91413368594
35953,4703.20936962358
34241,4460.95906442154
3425,3457.56541239222
22257,4345.69281599471
9417,3597.92594677511
30817,4105.77204600187
10273,4224.46092639345
35097,4569.27249827192
23113,4257.15084463255
4281,4117.65627302233
14553,6536.21737591246
8561,4166.17389672335
29961,4139.90856012429
25681,5033.03096067273
5137,3741.95830697116
23969,4583.91885714035
36809,5089.00544703044
17977,3768.69298328711
26537,5961.81724114793
11985,4924.76296777932
6849,3839.91405520614
17121,3886.17920515506
29105,4115.97549339973
32529,4473.85406572056
11129,4615.76028733512
31673,4063.60152568816
28249,4592.36121003438
23970,7529.28519271224
1714,8830.73090928488
24826,7814.93314116511
18834,5421.25768763951
38522,9713.27431534747
5994,5871.84175235438
35954,7649.5478556017
2,7724.93568489281
39378,2996.88107793349
4282,3527.01072178496
29106,6125.24860023204
8562,5999.77037061533
9418,2794.78649644375
25682,8598.52757249807
19690,5313.48694881845
34242,3674.54055311111
16266,3860.65102485487
22258,3431.16121842567
26538,10221.1986306919
20546,5476.66764503742
10274,3447.67794101012
30818,6029.41870286303
37666,8383.98434567829
33386,3033.05236436964
14554,10085.3841417119
858,8127.60226161883
21402,2710.75719620975
2570,10236.00779566
11130,7459.29185710351
5138,5827.07261842427
40234,3508.33312289494
32530,6115.68614456169
36810,7869.16834617048
11986,7666.45705768652
15410,3043.87884908624
35098,7477.78447105767
29962,6168.84155260828
23114,7296.2315861482
17978,5370.75069946681
31674,6058.82052902073
28250,3693.60943538715
6850,5943.6592438821
13698,8831.2699718116
27394,2840.48656892897
7706,6017.36505110917
17122,6291.22081939693
12842,8163.8383005396
3426,2848.66445580076
4283,5862.97681691892
23971,9718.82518876361
24827,9873.48151476655
1715,10526.4222770657
8563,8435.13368490927
5995,7500.82878078413
29107,8570.94224151689
38523,13449.0447080818
34243,6291.24482236027
22259,5742.93618909712
35955,10155.9940502608
3,9285.90964122962
20547,8440.27621372524
39379,4461.36333203165
16267,6119.51984096017
26539,13187.2369884323
23115,9607.09757069664
18835,7758.64404738895
25683,10839.6326192004
37667,11322.2651810745
859,9633.27519426946
17123,8517.69390508513
5139,7717.68158652814
19691,7896.50599573592
9419,3859.0346327411
7707,8128.04413986355
11987,10103.310865299
10275,6434.94700538674
35099,10125.6530194724
33387,4002.58209529518
14555,12421.0802692568
21403,3714.70445110361
2571,12349.7559343062
11131,10115.5755768699
29963,8431.09589885975
15411,3924.46441087055
28251,6264.62793392652
32531,8647.06722807187
13699,11468.7823824335
36811,10487.3000364569
30819,8184.32714078026
40235,6653.83327942888
6851,7544.61879376481
12843,10446.5694457703
27395,3691.17905176583
17979,7751.96456744973
3427,3579.51481216849
31675,8384.95198335718
860,6318.34841963556
24828,6159.8103150623
5996,4971.38485361154
4284,3030.09954091857
26540,7974.77608758621
23972,6171.40163204378
1716,6797.86882468194
28252,3051.68560396661
4,6263.67194791444
23116,5763.43241984602
37668,6956.2722802732
16268,3346.2912491375
35956,6421.96027082899
11132,6010.05155915038
19692,4470.232379273
5140,4693.82446556795
22260,3015.44751452034
32532,5124.5208039596
11988,6647.90190603571
30820,4748.49063216472
39380,2942.42037120526
10276,3232.70155220597
33388,2873.98522613801
14556,8898.64943961969
40236,3152.94659784647
25684,6579.69020187085
6852,4935.78639673614
17124,4713.39077670082
34244,3209.37927517114
15412,3097.18974002847
3428,2548.6609479514
20548,4893.83767848613
9420,2842.94546868283
17980,4439.36923546949
21404,2613.01670262415
35100,5957.07651426314
7708,4980.11785927458
8564,5258.87985573287
29108,4768.8215067229
2572,8311.47514855814
29964,4935.54158231411
36812,6542.53585067631
38524,8479.66097280198
27396,2484.34492766597
13700,7331.06863525469
31676,4685.81687531122
12844,6785.677056758
18836,4479.57624273978
16269,6176.43071731914
23973,7400.53656540829
4285,5870.45852302499
11989,7846.60146861798
11133,7501.17219511305
861,7497.45986149181
23117,7183.8521780222
1717,7896.46833758254
5997,5760.86570978516
5,7310.50489181155
17125,6364.00131383619
34245,6128.32834309912
22261,5789.24531998715
21405,3733.04858970181
26541,10176.8607266486
9421,3716.93402648117
30821,5794.86945400964
10277,6170.25387889203
35101,7683.05920445929
33389,3765.55939464174
35957,7557.15754563688
5141,5936.50326785463
12845,7925.48810737487
6853,5792.23902210013
36813,7719.31592559125
20549,6337.65090723292
3429,3528.87518783367
32533,6776.84814293445
2573,9744.13614363755
8565,6684.91484977762
24829,7527.15260718831
29109,6429.66453091168
18837,5689.3731506063
25685,7751.46919846266
15413,4115.59859028948
40237,6065.8982716577
38525,10161.9917418158
7709,5915.73020828046
17981,5657.79053366271
39381,3939.57269032836
27397,3679.19849881809
29965,6088.94065335313
31677,5894.30451724015
19693,5659.19383486393
14557,9447.86855616677
28253,6186.14714231755
13701,7973.81775227174
37669,7835.66740309687
24830,5668.26430574722
34246,4324.94124687934
35102,5563.84109590192
10278,4126.61365689922
20550,5062.62830686419
5142,4957.90258910237
16270,4436.45674078501
22262,4188.9360493807
15414,4052.66569889187
30822,4876.16363265758
11990,5909.2898284001
6,5691.09912285591
11134,5554.46614428048
8566,5355.05661084178
862,5775.78728412771
29966,4984.83245028642
13702,6086.91406145315
17126,4846.94876230734
26542,7322.05397833562
39382,3575.27633371582
1718,6285.88243609173
17982,4424.39113226179
33390,3623.44864756037
27398,3472.55911232881
29110,5126.73069127539
2574,7555.35575525291
19694,4607.65729107662
40238,4159.01073574521
35958,5609.10756665273
3430,3346.33274832877
28254,4449.71385185589
9422,3422.8900957746
32534,5187.6002887869
36814,5790.06263488587
18838,4545.47595529472
23118,5424.20599760862
4286,4175.49568632148
14558,7606.73764617915
38526,7564.29685587539
12846,5895.17039970072
6854,4753.25348876017
25686,6012.11564422895
21406,3527.12511912887
23974,5528.42361072122
7710,4924.14292708776
37670,6157.87173595917
31678,4864.1735815528
5998,4733.62106919412
5143,6922.18594976918
22263,5308.68944517482
4287,5536.1437881228
26543,10762.1657178084
10279,5240.86745223318
24831,9051.37672073709
27399,4171.82097948814
29111,7105.01698237894
18839,6678.72643960773
23975,8460.40965628663
11135,7960.20055244474
25687,9142.05152467459
19695,6626.5294954075
30823,7322.66857927266
13703,9153.5510425963
15415,3985.33095181164
33391,4080.37003343067
9423,3772.76478798594
29967,7204.15590692077
17983,6543.22233091172
14559,11821.6710026853
35959,8483.90812493509
2575,10633.0282040553
8567,7012.14293138372
32535,7189.58274164193
6855,7062.5116051044
